PART ID,TYPE,MANUFACTURER,YEAR,PRICE
PART2737,suspension,Toyota,2020,317.7
PART2738,brake,Audi,2010,131.28
PART2739,battery,Toyota,2019,226.78
PART2740,brake,Ford,2006,433.15
PART2741,tire,BMW,2007,96.74
PART2742,battery,Mercedes,2013,143.3
PART2743,engine,Mercedes,2013,462.96
PART2744,brake,Volkswagen,2014,171.43
PART2745,transmission,Mercedes,2008,345.7
PART2746,brake,Volkswagen,2013,261.55
PART2747,battery,Volkswagen,2010,382
PART2748,suspension,Ford,2005,192.93
PART2749,engine,Honda,2005,255.3
PART2750,suspension,Toyota,2019,112.74
PART2751,battery,Mercedes,2022,240.41
PART2752,brake,Ford,2003,92.31
PART2753,battery,Volkswagen,2006,228.23
PART2754,suspension,BMW,2019,401.99
PART2755,engine,Toyota,2004,208.44
PART2756,battery,Ford,2021,425.9
PART2757,engine,Ford,2015,420.74
PART2758,brake,Volkswagen,2011,206.75
PART2759,suspension,Honda,2010,110.58
PART2760,battery,Honda,2006,285.78
PART2761,suspension,Volkswagen,2002,432.84
PART2762,battery,Ford,2007,422.18
PART2763,engine,Volkswagen,2001,306.66
PART2764,brake,Ford,2004,365.9
PART2765,engine,Audi,2020,335.1
PART2766,tire,Toyota,2019,53.54
PART2767,engine,Mercedes,2022,202.36
PART2768,engine,Ford,2015,80.84
PART2769,battery,Volkswagen,2019,464.07
PART2770,brake,Honda,2010,466.63
PART2771,transmission,Mercedes,2011,496.23
PART2772,tire,BMW,2022,439.91
PART2773,brake,Toyota,2006,366.2
PART2774,battery,Mercedes,2021,101.78
PART2775,suspension,Audi,2002,246.17
PART2776,engine,Toyota,2015,269.09
PART2777,transmission,Volkswagen,2022,135.39
PART2778,tire,BMW,2021,120.49
PART2779,brake,Audi,2008,483.37
PART2780,brake,BMW,2003,74.43
PART2781,suspension,BMW,2022,456.39
PART2782,tire,Volkswagen,2009,439.43
PART2783,suspension,Toyota,2013,254.89
PART2784,engine,BMW,2005,348.14
PART2785,engine,Audi,2012,469.85
PART2786,brake,BMW,2010,229.1
PART2787,tire,Mercedes,2007,170.71
PART2788,battery,Ford,2005,331.88
PART2789,battery,Toyota,2020,257.1
PART2790,tire,Audi,2018,108.09
PART2791,suspension,Honda,2011,160.49
PART2792,engine,Audi,2000,495.71
PART2793,suspension,Mercedes,2000,134.94
PART2794,brake,Toyota,2000,57.19
PART2795,engine,Volkswagen,2009,398.6
PART2796,suspension,Audi,2015,153.22
PART2797,transmission,BMW,2011,449.63
PART2798,battery,Mercedes,2018,368.41
PART2799,brake,Mercedes,2003,424.41
PART2800,suspension,Ford,2006,168.08
PART2801,transmission,BMW,2002,206.4
PART2802,engine,Audi,2012,253.48
PART2803,suspension,Volkswagen,2009,188.28
PART2804,tire,Ford,2018,351.61
PART2805,brake,Mercedes,2011,302.55
PART2806,tire,Volkswagen,2004,264.22
PART2807,engine,Ford,2012,373.48
PART2808,engine,BMW,2006,449.81
PART2809,battery,Honda,2022,71.1
PART2810,tire,Volkswagen,2007,480.32
PART2811,engine,Volkswagen,2011,393.18
PART2812,brake,Volkswagen,2000,368.61
PART2813,tire,Mercedes,2001,100.16
PART2814,tire,Mercedes,2011,103.76
PART2815,tire,Honda,2021,462.89
PART2816,brake,Mercedes,2004,281.26
PART2817,transmission,Honda,2019,445.47
PART2818,engine,Toyota,2019,232.86
PART2819,brake,BMW,2019,237.09
PART2820,transmission,BMW,2013,207.67
PART2821,brake,Audi,2022,411.84
PART2822,engine,BMW,2006,145.11
PART2823,tire,Ford,2021,387.25
PART2824,tire,BMW,2019,395.52
PART2825,battery,Volkswagen,2006,198.39
PART2826,brake,Ford,2011,229.15
PART2827,suspension,Toyota,2021,403.68
PART2828,tire,Toyota,2020,415.15
PART2829,transmission,Honda,2008,295.65
PART2830,battery,Ford,2001,378.04
PART2831,transmission,Audi,2011,498.85
PART2832,engine,Honda,2014,259.63
PART2833,engine,Toyota,2016,71.52
PART2834,transmission,Volkswagen,2000,93.03
PART2835,transmission,BMW,2005,375.96
PART2836,battery,Honda,2013,139.41
PART2837,suspension,Ford,2016,148.68
PART2838,engine,BMW,2010,153.86
PART2839,battery,Volkswagen,2013,465.65
PART2840,transmission,Toyota,2003,199.61
PART2841,battery,Volkswagen,2012,184.47
PART2842,tire,Honda,2012,331.86
PART2843,suspension,Audi,2012,372.34
PART2844,brake,Honda,2002,277.07
PART2845,engine,Honda,2006,269.93
PART2846,transmission,Ford,2003,284.88
PART2847,engine,Toyota,2012,373.69
PART2848,brake,Ford,2014,258.48
PART2849,engine,Ford,2017,393.96
PART2850,suspension,Volkswagen,2013,243.28
PART2851,tire,BMW,2016,484.52
PART2852,transmission,Volkswagen,2019,304.4
PART2853,suspension,BMW,2004,429.63
PART2854,transmission,Toyota,2016,427.71
PART2855,battery,BMW,2001,257.15
PART2856,tire,Volkswagen,2003,193.03
PART2857,suspension,Toyota,2008,359.67
PART2858,engine,Honda,2011,261.25
PART2859,battery,Mercedes,2014,454.85
PART2860,suspension,Honda,2000,357.46
PART2861,tire,Ford,2012,259.2
PART2862,tire,Ford,2015,157.9
PART2863,tire,Volkswagen,2021,271.73
PART2864,engine,BMW,2015,354.72
PART2865,brake,Honda,2021,170.27
PART2866,transmission,BMW,2007,161.79
PART2867,suspension,BMW,2014,411.72
PART2868,engine,Toyota,2018,94.11
PART2869,tire,Ford,2022,442.81
PART2870,engine,Honda,2009,310.85
PART2871,brake,Ford,2014,142.66
PART2872,tire,Honda,2019,233.78
PART2873,battery,Ford,2017,406.62
PART2874,engine,Honda,2004,169.09
PART2875,tire,Volkswagen,2015,212.4
PART2876,suspension,Mercedes,2007,118.38
PART2877,suspension,Honda,2004,134.01
PART2878,transmission,Mercedes,2011,92.19
PART2879,engine,Toyota,2001,350.99
PART2880,tire,BMW,2008,110.96
PART2881,transmission,BMW,2015,84.15
PART2882,suspension,Volkswagen,2015,364.43
PART2883,transmission,Ford,2003,203.03
PART2884,suspension,BMW,2018,115.44
PART2885,transmission,BMW,2015,172.2
PART2886,brake,BMW,2012,238.59
PART2887,brake,Toyota,2006,264.66
PART2888,engine,Toyota,2010,315.8
PART2889,brake,Honda,2019,443.13
PART2890,transmission,Mercedes,2019,242.86
PART2891,brake,Ford,2005,433.72
PART2892,brake,Honda,2001,277.72
PART2893,suspension,BMW,2019,482
PART2894,tire,Toyota,2000,429.17
PART2895,battery,Toyota,2003,241.53
PART2896,suspension,Honda,2013,75.27
PART2897,battery,Ford,2008,350
PART2898,battery,Ford,2016,390.98
PART2899,transmission,BMW,2010,475.71
PART2900,transmission,Honda,2009,441.13
PART2901,engine,Mercedes,2019,295.02
PART2902,engine,BMW,2009,357.6
PART2903,battery,Honda,2006,336.16
PART2904,suspension,Toyota,2019,414.6
PART2905,suspension,Mercedes,2017,159.71
PART2906,engine,BMW,2000,220.66
PART2907,engine,Volkswagen,2004,237.11
PART2908,battery,Mercedes,2014,431.1
PART2909,brake,Mercedes,2017,326.49
PART2910,tire,Toyota,2011,342.5
PART2911,suspension,BMW,2020,238.09
PART2912,brake,Audi,2002,139.87
PART2913,transmission,Volkswagen,2005,154.64
PART2914,suspension,Volkswagen,2021,53.87
PART2915,transmission,BMW,2001,135.51
PART2916,brake,Mercedes,2016,67.45
PART2917,battery,BMW,2004,166.78
PART2918,engine,BMW,2008,111.83
PART2919,brake,Volkswagen,2022,316.28
PART2920,engine,Toyota,2015,480.86
PART2921,tire,Audi,2003,251.17
PART2922,brake,Volkswagen,2003,448.08
PART2923,battery,Ford,2001,335.86
PART2924,brake,Mercedes,2014,58.15
PART2925,suspension,Audi,2013,496.22
PART2926,brake,Audi,2008,95.27
PART2927,tire,Audi,2019,353.8
PART2928,brake,BMW,2004,73.65
PART2929,brake,Audi,2022,362.53
PART2930,engine,Ford,2002,268.58
PART2931,suspension,Ford,2005,315.63
PART2932,engine,Ford,2006,437.4
PART2933,brake,Audi,2013,262.06
PART2934,brake,Audi,2020,394.85
PART2935,tire,Mercedes,2010,284.15
PART2936,battery,BMW,2013,173.72
PART2937,suspension,Ford,2003,312.61
PART2938,engine,Ford,2005,325.9
PART2939,tire,Toyota,2014,170.78
PART2940,tire,Audi,2007,455.85
PART2941,transmission,Mercedes,2018,462.07
PART2942,tire,Volkswagen,2022,81.02
PART2943,suspension,Honda,2007,325.69
PART2944,transmission,Toyota,2013,467.54
PART2945,transmission,Audi,2004,455.69
PART2946,tire,Volkswagen,2017,356.32
PART2947,transmission,Audi,2000,489.54
PART2948,battery,Audi,2014,226.97
PART2949,battery,Toyota,2003,207.09
PART2950,transmission,Audi,2002,149.41
PART2951,battery,Ford,2013,324.01
PART2952,transmission,Mercedes,2003,120.43
PART2953,brake,Mercedes,2018,407.49
PART2954,suspension,Toyota,2015,79.75
PART2955,brake,Toyota,2001,389.11
PART2956,engine,Toyota,2021,427.25
PART2957,suspension,Honda,2008,124.79
PART2958,battery,Honda,2001,271.38
PART2959,engine,BMW,2012,246.37
PART2960,battery,Toyota,2006,138.47
PART2961,battery,BMW,2008,355.23
PART2962,suspension,BMW,2007,267.18
PART2963,brake,Honda,2021,400.91
PART2964,brake,Audi,2007,168.27
PART2965,engine,Ford,2016,342.34
PART2966,transmission,Mercedes,2009,193.49
PART2967,brake,Toyota,2019,127.27
PART2968,battery,Mercedes,2019,120.96
PART2969,engine,Mercedes,2011,212.53
PART2970,transmission,Mercedes,2006,405.25
PART2971,suspension,Ford,2009,128.75
PART2972,brake,Toyota,2013,138.47
PART2973,tire,Honda,2009,215.74
PART2974,suspension,Mercedes,2022,493.92
PART2975,suspension,Honda,2016,208.15
PART2976,suspension,Toyota,2002,441.09
PART2977,engine,Honda,2014,94.49
PART2978,brake,BMW,2020,395.3
PART2979,brake,Ford,2022,143.61
PART2980,suspension,Ford,2022,376.51
PART2981,battery,Toyota,2007,247.75
PART2982,brake,Mercedes,2016,443.4
PART2983,suspension,BMW,2018,75.62
PART2984,battery,Audi,2014,290.55
PART2985,engine,BMW,2021,481.95
PART2986,engine,Toyota,2012,393.24
PART2987,tire,Audi,2013,345.79
PART2988,transmission,Volkswagen,2021,150.47
PART2989,suspension,Honda,2016,434.14
PART2990,engine,Audi,2000,126.48
PART2991,tire,BMW,2000,86.84
PART2992,tire,Audi,2021,159.36
PART2993,suspension,Toyota,2008,197.01
PART2994,suspension,Honda,2017,51.19
PART2995,tire,Toyota,2002,207.73
PART2996,tire,Mercedes,2009,334.25
PART2997,transmission,Honda,2013,84.99
PART2998,brake,Ford,2009,254.05
PART2999,engine,Volkswagen,2012,211.12
PART3000,suspension,Toyota,2018,50.39
PART3001,suspension,Audi,2017,364.26
PART3002,suspension,Honda,2019,469.33
PART3003,tire,Ford,2007,310.51
PART3004,transmission,Mercedes,2019,457.82
PART3005,suspension,Mercedes,2003,277.8
PART3006,suspension,Toyota,2014,371.52
PART3007,transmission,Honda,2006,311.59
PART3008,tire,Honda,2004,317.03
PART3009,brake,Ford,2000,476.95
PART3010,brake,Mercedes,2013,257.48
PART3011,tire,Volkswagen,2005,417.8
PART3012,battery,BMW,2016,323.04
PART3013,transmission,Audi,2001,355.86
PART3014,suspension,Audi,2022,189.13
PART3015,tire,BMW,2000,246.51
PART3016,transmission,Audi,2013,136.8
PART3017,engine,Mercedes,2003,429.63
PART3018,tire,Ford,2006,185.48
PART3019,suspension,Mercedes,2002,453.43
PART3020,brake,Mercedes,2014,389.22
PART3021,battery,Mercedes,2015,174.09
PART3022,transmission,Honda,2019,296.91
PART3023,engine,Toyota,2013,273.73
PART3024,tire,Ford,2001,204.47
PART3025,transmission,Toyota,2001,96.69
PART3026,suspension,BMW,2019,186.07
PART3027,engine,Volkswagen,2006,81.96
PART3028,battery,BMW,2007,246.6
PART3029,tire,Honda,2021,60.01
PART3030,brake,BMW,2003,162.08
PART3031,battery,Honda,2016,259.78
PART3032,engine,Ford,2005,271.44
PART3033,tire,Toyota,2020,172.62
PART3034,brake,Volkswagen,2021,248.72
PART3035,brake,Honda,2022,469.77
PART3036,engine,Honda,2007,327.64
PART3037,transmission,Honda,2006,138.56
PART3038,suspension,Toyota,2002,68.58
PART3039,engine,Audi,2007,474.82
PART3040,brake,Mercedes,2007,487.24
PART3041,brake,Mercedes,2018,307.72
PART3042,battery,Mercedes,2003,90.61
PART3043,brake,Ford,2014,112.62
PART3044,brake,BMW,2015,185.78
PART3045,tire,Volkswagen,2000,461.79
PART3046,brake,Audi,2011,431.64
PART3047,suspension,BMW,2016,369.05
PART3048,engine,Honda,2010,172.88
PART3049,battery,Honda,2018,231
PART3050,engine,Volkswagen,2022,364.25
PART3051,battery,Honda,2013,261.97
PART3052,suspension,Audi,2021,481.14
PART3053,brake,Volkswagen,2013,412.9
PART3054,battery,Honda,2019,125.46
PART3055,tire,Audi,2000,453.87
PART3056,engine,Audi,2014,172.22
PART3057,brake,Audi,2016,474.94
PART3058,suspension,Mercedes,2008,452.35
PART3059,transmission,Ford,2000,196.19
PART3060,suspension,Mercedes,2018,95.33
PART3061,transmission,Mercedes,2000,161.9
PART3062,transmission,Toyota,2011,338.83
PART3063,battery,Mercedes,2010,161.16
PART3064,brake,BMW,2007,441.56
PART3065,engine,Volkswagen,2007,69.15
PART3066,transmission,Volkswagen,2016,329.77
PART3067,engine,Volkswagen,2006,417.35
PART3068,engine,Mercedes,2016,495.46
PART3069,brake,Mercedes,2021,321.71
PART3070,transmission,Ford,2022,118.71
PART3071,brake,Volkswagen,2000,379.89
PART3072,engine,Honda,2011,177.33
PART3073,brake,Audi,2012,454.44
PART3074,battery,Ford,2008,244.45
PART3075,brake,BMW,2022,292.83
PART3076,suspension,Toyota,2003,475.85
PART3077,tire,Toyota,2018,329.95
PART3078,brake,Ford,2007,153.41
PART3079,tire,Mercedes,2003,64.9
PART3080,transmission,BMW,2004,454.06
PART3081,transmission,Toyota,2011,484.82
PART3082,engine,Ford,2011,364.29
PART3083,tire,Ford,2022,341.22
PART3084,battery,Ford,2008,324.04
PART3085,battery,Honda,2001,126.79
PART3086,brake,Mercedes,2000,346.93
PART3087,engine,Volkswagen,2004,413.4
PART3088,brake,Toyota,2022,415.64
PART3089,engine,Audi,2007,370.43
PART3090,brake,Mercedes,2005,381.07
PART3091,battery,Ford,2009,56.29
PART3092,engine,Toyota,2011,358.37
PART3093,suspension,Ford,2008,325.5
PART3094,engine,Audi,2018,415.84
PART3095,transmission,Toyota,2004,363.62
PART3096,suspension,Ford,2000,426.23
PART3097,battery,Volkswagen,2009,333.86
PART3098,tire,Ford,2019,208.48
PART3099,transmission,Ford,2010,436.12
PART3100,engine,Honda,2020,412.48
PART3101,brake,Toyota,2007,290.2
PART3102,suspension,Audi,2017,310.63
PART3103,battery,Mercedes,2007,308.15
PART3104,suspension,Volkswagen,2016,472.05
PART3105,brake,BMW,2022,312.51
PART3106,suspension,Ford,2010,423.65
PART3107,suspension,Audi,2006,496.05
PART3108,brake,Honda,2012,289.46
PART3109,suspension,Honda,2002,195.2
PART3110,brake,Toyota,2006,356.82
PART3111,engine,Honda,2021,239.55
PART3112,engine,Toyota,2014,298.02
PART3113,engine,Honda,2000,270.2
PART3114,engine,BMW,2006,146.58
PART3115,battery,Honda,2018,324.53
PART3116,brake,BMW,2015,427.87
PART3117,engine,Volkswagen,2000,127.85
PART3118,brake,Mercedes,2021,67.17
PART3119,battery,Volkswagen,2016,310.93
PART3120,battery,Volkswagen,2008,186.01
PART3121,tire,Ford,2018,232.11
PART3122,tire,BMW,2022,105.27
PART3123,brake,Mercedes,2010,496.49
PART3124,brake,Honda,2008,297.87
PART3125,battery,Ford,2015,418.86
PART3126,transmission,Volkswagen,2021,453.94
PART3127,transmission,Ford,2006,101.08
PART3128,tire,Honda,2022,170.17
PART3129,tire,BMW,2010,78.02
PART3130,tire,Toyota,2009,107.73
PART3131,brake,BMW,2012,332.85
PART3132,tire,Honda,2017,310.95
PART3133,engine,BMW,2012,136.72
PART3134,suspension,Volkswagen,2020,352.28
PART3135,tire,Toyota,2015,84.49
PART3136,battery,Toyota,2021,235.62
PART3137,engine,Mercedes,2017,291.19
PART3138,brake,Audi,2008,121.01
PART3139,suspension,Toyota,2010,374.55
PART3140,battery,Honda,2004,67.04
PART3141,transmission,Toyota,2017,398.89
PART3142,transmission,BMW,2014,105.6
PART3143,suspension,Ford,2011,356.35
PART3144,suspension,Mercedes,2020,385.63
PART3145,tire,Honda,2013,58.09
PART3146,engine,Toyota,2017,359.8
PART3147,transmission,Ford,2006,291.72
PART3148,suspension,Honda,2019,327.92
PART3149,transmission,BMW,2021,373.99
PART3150,brake,Volkswagen,2004,279.81
PART3151,suspension,Mercedes,2004,217.6
PART3152,transmission,Volkswagen,2000,498.2
PART3153,engine,Mercedes,2012,288.61
PART3154,engine,Toyota,2003,121.57
PART3155,brake,Ford,2010,244.34
PART3156,brake,Ford,2013,132.29
PART3157,brake,Honda,2000,108.18
PART3158,brake,Ford,2012,132.15
PART3159,suspension,Ford,2002,142.29
PART3160,battery,Honda,2015,123.1
PART3161,brake,Volkswagen,2004,183.72
PART3162,transmission,Audi,2002,340.41
PART3163,transmission,Volkswagen,2015,116.59
PART3164,tire,Ford,2012,166.23
PART3165,transmission,Volkswagen,2019,60.12
PART3166,transmission,Audi,2009,314.61
PART3167,brake,BMW,2016,199.86
PART3168,brake,Ford,2004,279.74
PART3169,brake,Honda,2017,133.06
PART3170,engine,Volkswagen,2007,87.51
PART3171,suspension,Toyota,2016,474.31
PART3172,transmission,Volkswagen,2000,365.29
PART3173,brake,Audi,2013,364.89
PART3174,brake,Toyota,2003,204.28
PART3175,battery,Mercedes,2002,312.27
PART3176,engine,Volkswagen,2010,76.97
PART3177,transmission,Ford,2011,132.11
PART3178,battery,Toyota,2002,233.48
PART3179,suspension,Honda,2021,470.5
PART3180,suspension,Honda,2002,174.75
PART3181,suspension,Ford,2015,248.03
PART3182,battery,Ford,2009,408.45
PART3183,engine,BMW,2014,156.42
PART3184,engine,Toyota,2001,168.36
PART3185,suspension,Audi,2007,392.4
PART3186,brake,Ford,2014,95.26
PART3187,transmission,Mercedes,2012,493.95
PART3188,tire,Mercedes,2012,204.34
PART3189,tire,Ford,2021,211.47
PART3190,suspension,BMW,2002,68.9
PART3191,tire,Honda,2006,81.06
PART3192,battery,BMW,2003,422.91
PART3193,transmission,Volkswagen,2015,247.04
PART3194,battery,Audi,2004,425.44
PART3195,tire,Mercedes,2009,425.77
PART3196,engine,Mercedes,2004,90.56
PART3197,engine,Audi,2004,97.72
PART3198,engine,Ford,2007,213.19
PART3199,battery,BMW,2018,231.53
PART3200,engine,BMW,2011,431.34
PART3201,brake,Toyota,2000,298.06
PART3202,battery,Ford,2007,390
PART3203,suspension,Toyota,2008,364.77
PART3204,battery,Toyota,2009,302.04
PART3205,brake,Toyota,2004,351.43
PART3206,transmission,Volkswagen,2001,480.65
PART3207,engine,Volkswagen,2019,465.73
PART3208,tire,Toyota,2006,198.85
PART3209,transmission,Toyota,2015,227.15
PART3210,transmission,Ford,2009,269.43
PART3211,engine,Volkswagen,2004,419.63
PART3212,engine,Audi,2009,230.41
PART3213,engine,Toyota,2009,329.77
PART3214,engine,Mercedes,2022,86.64
PART3215,battery,Volkswagen,2012,278.46
PART3216,suspension,Audi,2009,336.62
PART3217,brake,Volkswagen,2004,120.96
PART3218,brake,BMW,2001,80.51
PART3219,battery,Audi,2011,432.57
PART3220,suspension,BMW,2008,365.98
PART3221,tire,Mercedes,2016,76.61
PART3222,battery,Honda,2014,326.28
PART3223,battery,Volkswagen,2021,439.45
PART3224,engine,Ford,2013,257.16
PART3225,tire,BMW,2003,256.84
PART3226,tire,Toyota,2008,203.35
PART3227,tire,Mercedes,2020,125.05
PART3228,battery,Honda,2011,56.5
PART3229,transmission,Toyota,2009,287.42
PART3230,tire,Honda,2015,378.77
PART3231,engine,Toyota,2016,69.48
PART3232,brake,Honda,2000,64.67
PART3233,battery,Volkswagen,2019,245.96
PART3234,brake,Audi,2002,482.89
PART3235,brake,Mercedes,2021,457.29
PART3236,tire,Mercedes,2011,385.49
PART3237,transmission,Audi,2000,383.37
PART3238,battery,Toyota,2018,451.21
PART3239,brake,Honda,2012,270.32
PART3240,brake,Audi,2000,184.24
PART3241,transmission,Toyota,2000,115.5
PART3242,brake,BMW,2019,152.28
PART3243,battery,Mercedes,2022,397.63
PART3244,brake,Ford,2001,321.07
PART3245,suspension,Honda,2021,332.07
PART3246,transmission,Audi,2012,362.16
PART3247,brake,BMW,2007,162.05
PART3248,tire,BMW,2021,278.15
PART3249,brake,Volkswagen,2016,366.7
PART3250,brake,Toyota,2003,391.34
PART3251,suspension,Audi,2017,252.66
PART3252,tire,Mercedes,2013,245.7
PART3253,battery,Toyota,2005,296.76
PART3254,brake,Audi,2010,392.57
PART3255,engine,Honda,2008,248.76
PART3256,brake,BMW,2018,188.57
PART3257,engine,Ford,2000,191.25
PART3258,battery,Audi,2003,469.33
PART3259,engine,Mercedes,2012,238.72
PART3260,engine,Volkswagen,2020,175.02
PART3261,engine,Volkswagen,2013,76.96
PART3262,suspension,Honda,2012,248.95
PART3263,battery,Ford,2012,220.63
PART3264,tire,BMW,2015,147.63
PART3265,battery,Mercedes,2008,171.15
PART3266,tire,BMW,2006,140.35
PART3267,tire,Toyota,2011,169.29
PART3268,brake,Honda,2010,246.09
PART3269,suspension,Toyota,2002,395.7
PART3270,brake,BMW,2011,204.47
PART3271,brake,Mercedes,2020,216.51
PART3272,transmission,Mercedes,2007,180.42
PART3273,brake,Honda,2007,498.67
PART3274,battery,BMW,2009,203.48
PART3275,engine,Honda,2017,316.77
PART3276,engine,Mercedes,2007,288.57
PART3277,transmission,Volkswagen,2020,237.08
PART3278,transmission,Honda,2011,81.91
PART3279,battery,Mercedes,2007,464.48
PART3280,suspension,Volkswagen,2020,439.75
PART3281,suspension,Honda,2000,126.17
PART3282,brake,Honda,2013,178.65
PART3283,suspension,Toyota,2009,350.35
PART3284,brake,Audi,2014,445.36
PART3285,transmission,Toyota,2012,477.03
PART3286,transmission,BMW,2005,52.55
PART3287,tire,Toyota,2017,316.54
PART3288,transmission,Mercedes,2019,456.21
PART3289,engine,Honda,2005,405.93
PART3290,transmission,Honda,2018,62.12
PART3291,engine,Mercedes,2004,482.62
PART3292,tire,Ford,2014,417.9
PART3293,battery,Ford,2012,499.33
PART3294,brake,Ford,2021,330.31
PART3295,brake,Volkswagen,2012,439.29
PART3296,tire,BMW,2007,206.05
PART3297,suspension,BMW,2018,51.68
PART3298,battery,Volkswagen,2005,120.14
PART3299,suspension,BMW,2013,252.14
PART3300,engine,BMW,2013,280.05
PART3301,engine,Toyota,2007,149.72
PART3302,engine,Ford,2014,329.15
PART3303,engine,Mercedes,2008,274.11
PART3304,engine,Honda,2009,318.89
